text,label
"SQU*SQ *METRO LOBBY ST, NEW YORK     NY, REF NO 5xxx2860T5STKFY4X, TRAN CD 253 SIC CD 5499",MISC
"SPOTIFY USA, NEW YORK     NY, REF NO 1xxx0210T00QAPB1H, TRAN CD 253 SIC CD 4899",MISC
"BOBBY VANS STEAKHOUSE, NEW YORK     NY, REF NO 0xxx4610S00DDN2ZS, TRAN CD 253 SIC CD 5812",MISC
"PAYMENT TO VENMO-PAYMENT, YPExx2516, SYSTEM GENERATED 2xxx-x1-28T00:00:00.000Z",TRANSFER
"CASH WITHDRAWAL ON,            xxxx2019 AT RUSHIKA,            INC.-xx8444 RUSHIKA,            INC.-xx8444, @MCxx2716, ATM 2xxx-x1-28T00:00:00.000Z",MISC
"BROOKLYN HARVEST MAR, BROOKLYN     NY, REF NO 0xxx0480VLYJAJS0W, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"AMAZON PRIME, AMZN.COM/BILLWA, REF NO 5xxx2860S5SZ0HZDY, TRAN CD 253 SIC CD 5968",MISC
"SQ *SQ *OVENLY WILLIAM, BROOKLYN     NY, REF NO 5xxx2860S5SZMKEEX, TRAN CD 253 SIC CD 5499",MISC
"SEAMLSSWASABISUSHI, xxxxxx1020   NY, REF NO 5xxx9500SLW69B0WQ, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6840V005L284M, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0190SGVGS6HWM, TRAN CD 253 SIC CD 5814",MISC
"MAST BROTHERS CHOCOLAT, BROOKLYN     NY, REF NO 5xxx2860X5SGTLR09, TRAN CD 253 SIC CD 5812",MISC
"VERIZON*RECURRING PAY, 800-VERIZON  FL, REF NO 5xxx2860W5SBXGZ5W, TRAN CD 253 SIC CD 4899",LIVING-EXPENSES
"PP*KADAMPA NYC, NEW YORK     NY, REF NO 5xxx9500WS0W5FMVP, TRAN CD 253 SIC CD 8398",SUBSCRIPTION
"LYFT   *RIDE SUN 12PM, xxxxxx0278   CA, REF NO 5xxx9500WJHS6LWBJ, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"RIDESHARE BENEFIT, , REF NO Fxxx0000Y000R2999, TRAN CD 271 SIC CD 6012",MISC
"SQU*SQ *DR SMOOD LEXIN, NEW YORK     NY, REF NO 5xxx2860X5SK6PT21, TRAN CD 253 SIC CD 5812",MISC
"AMAZON.COM*MB46E57D1, AMZN.COM/BILLWA, REF NO 5xxx2860X5SJMSH3N, TRAN CD 253 SIC CD 5942",MISC
"PAYMENT TO VENMO-PAYMENT, YPExx6734, SYSTEM GENERATED 2xxx-x1-31T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPExx6734, SYSTEM GENERATED 2xxx-x1-31T00:00:00.000Z",TRANSFER
"ONLINE TRANSFER TO,            SAV xxxxx1063,            ON 01/31/2019,            HIB- 9xxx1887XTLZFD5HQ3, IBxxx3836, INTERNET BANKING 2xxx-x1-31T00:00:00.000Z",TRANSFER
"ONLINE TRANSFER TO,            CARD xxxx xxxx xxxx 3038,            ON 01/31/2019,            HIB- 9xxx1887XTLZE1FFEW, IBxxx3470, INTERNET BANKING 2xxx-x1-31T00:00:00.000Z",MISC
"SQ *SQ *MILDRED NEW YO, NEW YORK     NY, REF NO 5xxx2860Y5SSJFA7G, TRAN CD 253 SIC CD 7230",LIFESTYLE
"SQU*SQ *DR SMOOD LEXIN, NEW YORK     NY, REF NO 5xxx2860Y5SRPBYHW, TRAN CD 253 SIC CD 5812",MISC
"APL*ITUNES.COM/BILL, xxx-xxx-2273 CA, REF NO 5xxx2860Y5SPPA0D9, TRAN CD 253 SIC CD 5734",MISC
"APL*ITUNES.COM/BILL, xxx-xxx-2273 CA, REF NO 5xxx2860Y5SPEWA2Z, TRAN CD 253 SIC CD 5734",MISC
"SEAMLSSINDIANKITCHEN, xxxxxx1020   NY, REF NO 5xxx9500YLWKN0E6A, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0190YGVGTW60Q, TRAN CD 253 SIC CD 5814",MISC
"ONLINE TRANSFER FROM,            CHK xxxxx8911,            ON 01/31/2019,            HIB- 9xxx1887XTLZFD5HQ3, IBxxx3836, INTERNET BANKING 2xxx-x1-31T00:00:00.000Z",TRANSFER
INTEREST EARNED CASH,MISC
REINVESTMENT CASH,INVESTMENTS
"PAYMENT TO VENMO-PAYMENT, YPExx2305, SYSTEM GENERATED 2xxx-x2-01T00:00:00.000Z",TRANSFER
"REBATE OF ATM SURCHARGE,            FOR 01/27/19 WITHDRAWAL, Z@ARx3775, SYSTEM GENERATED 2xxx-x2-01T00:00:00.000Z",MISC
"REBATE OF ATM SURCHARGE,            FOR 01/19/19 WITHDRAWAL, Z@ARx3774, SYSTEM GENERATED 2xxx-x2-01T00:00:00.000Z",MISC
"PAYMENT - THANK YOU, , REF NO 8xxxx3110EHN5WDSP, TRAN CD 271 SIC CD 6010",TRANSFER
"LYFT   *RIDE WED 6AM, xxxxxx0278   CA, REF NO 5xxx9500ZJHXAP87L, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0190ZGVGTSS04, TRAN CD 253 SIC CD 5814",MISC
"RIDESHARE BENEFIT, , REF NO Fxxxxxxx2000R2999, TRAN CD 271 SIC CD 6012",MISC
"SEAMLSSMANHATTAN3DECK, xxxxxx1020   NY, REF NO 5xxxx5010LTZWL6ZN, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"SEAMLSSWASABISUSHI, xxxxxx1020   NY, REF NO 5xxxx5010LR64J13W, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *CANCEL FEE, xxxxxx0278   CA, REF NO 5xxxx5010JHYWBVT1, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"ELIZABAR BREAD LLC, NEW YORK     NY, REF NO 5xxxxx2115SZYLMEA, TRAN CD 253 SIC CD 5411",MISC
"NEXT CLEANERS, KEARNY       NJ, REF NO 5xxxx3510QJSQR24K, TRAN CD 253 SIC CD 7216",LIVING-EXPENSES
"PAYMENT TO LEVEL POWER,            AND-WEB PMTS, YPExx4370, SYSTEM GENERATED 2xxx-x2-04T00:00:00.000Z",LIVING-EXPENSES
"PAYMENT TO 2 NORTH 6TH,            PLAC-WEB PMTS, YPExx4369, SYSTEM GENERATED 2xxx-x2-04T00:00:00.000Z",LIVING-EXPENSES
"PAYMENT TO VENMO-PAYMENT, YPExx4368, SYSTEM GENERATED 2xxx-x2-04T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPExx4367, SYSTEM GENERATED 2xxx-x2-04T00:00:00.000Z",TRANSFER
"SQ *SQ *OVENLY WILLIAM, BROOKLYN     NY, REF NO 5xxxxx6125SNDJK4Q, TRAN CD 253 SIC CD 5499",MISC
"ZIPCAR INC., xxxxxx7227   MA, REF NO 5xxxxx2135SWQH20G, TRAN CD 253 SIC CD 4789",LIVING-EXPENSES
"NEXT CLEANERS, KEARNY       NJ, REF NO 5xxxx3512QJSQR2W9, TRAN CD 253 SIC CD 7216",LIVING-EXPENSES
"ZIPCAR INC., xxxxxx7227   MA, REF NO 5xxxxx2125SV2L090, TRAN CD 253 SIC CD 4789",LIVING-EXPENSES
"ZIPCAR INC., xxxxxx7227   MA, REF NO 5xxxxx2125SRSK1EA, TRAN CD 253 SIC CD 4789",LIVING-EXPENSES
"WHOLEFDS BKN #x0220, BROOKLYN     NY, REF NO 0xxxxxxx2005NHYQB, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"PRET A MANGER 021, NEW YORK     NY, REF NO 5xxxx5211LAS5XA7G, TRAN CD 253 SIC CD 5814",MISC
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxxx1911GVGTVFL2, TRAN CD 253 SIC CD 5814",MISC
"APL*ITUNES.COM/BILL, xxx-xxx-2273 CA, REF NO 5xxxxx6135SX7DVL3, TRAN CD 253 SIC CD 5734",MISC
"FEDERAL TAX WITHHELD, ZDDxx3467, SYSTEM GENERATED 2xxx-x2-06T00:00:00.000Z",MISC
"INTEREST PAID FROM,            01/07/19 THRU 02/05/19, ZDDxx3467, SYSTEM GENERATED 2xxx-x2-06T00:00:00.000Z",MISC
"SQU*SQ *DR SMOOD LEXIN, NEW YORK     NY, REF NO 5xxxxx6145V28ZVFQ, TRAN CD 253 SIC CD 5812",MISC
"LYFT   *RIDE SUN 11AM, xxxxxx0278   CA, REF NO 5xxxx5015JJ2BFG6X, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"PAYMENT TO VENMO-PAYMENT, YPEPx9765, SYSTEM GENERATED 2xxx-x2-07T00:00:00.000Z",TRANSFER
"DEPOSIT FROM SOCIETE,            GENERALE-DIRECT DEP, YPEPx5708, SYSTEM GENERATED 2xxx-x2-07T00:00:00.000Z",MISC
"RIDESHARE BENEFIT, , REF NO Fxxxxxxx6000R2999, TRAN CD 271 SIC CD 6012",MISC
"IPHONE CITIZENSONELOAN, BRIDGEPORT   CT, REF NO 8xxxxx3152NPNW7FT, TRAN CD 253 SIC CD 6012",PHONE
"SQU*SQ *DR SMOOD LEXIN, NEW YORK     NY, REF NO 5xxxxx6155SBNA21X, TRAN CD 253 SIC CD 5812",MISC
"LYFT   *RIDE SUN 9PM, xxxxxx0278   CA, REF NO 5xxxx5015JJ42Q2WT, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE SUN 5PM, xxxxxx0278   CA, REF NO 5xxxx5015JJ2T6VTF, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE SUN 3PM, xxxxxx0278   CA, REF NO 5xxxx5015JJ2HJ2AQ, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"RIDESHARE BENEFIT, , REF NO Fxxxxxxx7000R2999, TRAN CD 271 SIC CD 5999",MISC
"RIDESHARE BENEFIT, , REF NO Fxxxxxxx7000R2999, TRAN CD 271 SIC CD 5999",MISC
"RIDESHARE BENEFIT, , REF NO Fxxxxxxx7000R2999, TRAN CD 271 SIC CD 5999",MISC
"KRYTERION WEBASSESSOR, xxxxxx4660   AZ, REF NO 5xxxxx9161SV7A435, TRAN CD 253 SIC CD 7399",MISC
"QUIP NYC INC, xxxxxx7847   NY, REF NO 5xxxx5016JH97PTBS, TRAN CD 253 SIC CD 7298",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxxx1916GVGS3L8Z, TRAN CD 253 SIC CD 5814",MISC
"INTEREST PAID FROM,            01/08/19 THRU 02/07/19, ZDDxx4233, SYSTEM GENERATED 2xxx-x2-08T00:00:00.000Z",MISC
"AT&T*BILL PAYMENT, xxxxxx0500   TX, REF NO 5xxxxx7172D9PZT01, TRAN CD 253 SIC CD 4814",MISC
"SQU*SQ *METRO LOBBY ST, NEW YORK     NY, REF NO 5xxxxx6175SP14W9M, TRAN CD 253 SIC CD 5499",MISC
"APL*ITUNES.COM/BILL, xxx-xxx-7753 CA, REF NO 5xxxxx6175SNK9JW9, TRAN CD 253 SIC CD 5734",TRANSFER
"SEAMLSSMANHATTAN3DECK, xxxxxx1020   NY, REF NO 5xxxx5017LYH1XZ2D, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"SEAMLSSINDIANKITCHEN, xxxxxx1020   NY, REF NO 5xxxx5017LR16P7GM, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *RIDE SAT 12PM, xxxxxx0278   CA, REF NO 5xxxx5019JHD82STS, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE SUN 1PM, xxxxxx0278   CA, REF NO 5xxx9501AJHDN9ASM, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"SEAMLSSWASABISUSHI, xxxxxx1020   NY, REF NO 5xxxx5018LR6ER9XB, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *RIDE SAT 9AM, xxxxxx0278   CA, REF NO 5xxxx5018JHBY6J6P, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE FRI 6AM, xxxxxx0278   CA, REF NO 5xxxx5018JHBPDZZL, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxxxxxx9005RE59D, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"BROOKLYN HARVEST MAR, BROOKLYN     NY, REF NO 0xxxx4818LYJQ1WM8, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxxx1918GVHNVV1B, TRAN CD 253 SIC CD 5814",MISC
"PAYMENT TO VENMO-PAYMENT, YPExx1913, SYSTEM GENERATED 2xxx-x2-11T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPExx1914, SYSTEM GENERATED 2xxx-x2-11T00:00:00.000Z",TRANSFER
"RIDESHARE BENEFIT, , REF NO Fxxx0001B000R2999, TRAN CD 271 SIC CD 5999",MISC
"RIDESHARE BENEFIT, , REF NO Fxxx0001B000R2999, TRAN CD 271 SIC CD 5999",MISC
"RIDESHARE BENEFIT, , REF NO Fxxx0001B000R2999, TRAN CD 271 SIC CD 5999",MISC
"RIDESHARE BENEFIT, , REF NO Fxxx0001B000R2999, TRAN CD 271 SIC CD 5999",MISC
"LYFT   *RIDE SUN 7PM, xxxxxx0278   CA, REF NO 5xxx9501BJHEZMNKB, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"SEAMLSSVINNIESPIZZERI, xxxxxx1020   NY, REF NO 5xxx9501ALY0JDSFA, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"RIDESHARE BENEFIT, , REF NO Fxxx0001C000R2999, TRAN CD 271 SIC CD 6012",MISC
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841Q005LZ1LZ, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"PAYMENT TO VENMO-PAYMENT, YPEPx2506, SYSTEM GENERATED 2xxx-x2-14T00:00:00.000Z",TRANSFER
"SQ *SQ *MILDRED NEW YO, NEW YORK     NY, REF NO 5xxx2861Q2XEHLHNR, TRAN CD 253 SIC CD 7230",LIFESTYLE
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191QGVGTA5L2, TRAN CD 253 SIC CD 5814",MISC
DIVIDEND RECEIVED APPLE INC COM USD0.x0001,INVESTMENTS
"SP * CHOCOLATE BY JI, DEER PARK    NY, REF NO 5xxx9501EJHJH7N1H, TRAN CD 253 SIC CD 5499",MISC
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841E007DFPJZ, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"CVS/PHARMACY #x4958, BROOKLYN     NY, REF NO 0xxx6841E00BTXPA5, TRAN CD 253 SIC CD 5912",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191DGVGTZ98N, TRAN CD 253 SIC CD 5814",MISC
"PAYMENT TO VENMO-PAYMENT, YPExx7320, SYSTEM GENERATED 2xxx-x2-15T00:00:00.000Z",TRANSFER
DIVIDEND RECEIVED KINDER MORGAN INC COM USD0.01,INVESTMENTS
"SEAMLSSMANHATTAN3DECK, xxxxxx1020   NY, REF NO 5xxx9501ELWHELNZR, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"BOBBY VANS STEAKHOUSE, NEW YORK     NY, REF NO 0xxx4611F00DLQ6RW, TRAN CD 253 SIC CD 5812",MISC
"NEXT CLEANERS, KEARNY       NJ, REF NO 5xxx1351EQJSQR3S2, TRAN CD 253 SIC CD 7216",LIVING-EXPENSES
"LYFT   *RIDE SAT 8PM, xxxxxx0278   CA, REF NO 5xxx9501GJHN799TM, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE SUN 11AM, xxxxxx0278   CA, REF NO 5xxx9501GJHNDKT91, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"NEIGHBORHOOD DELI GROC, NEW YORK     NY, REF NO 5xxx0201H5SLT0HBK, TRAN CD 253 SIC CD 5411",MISC
"WHISK, BROOKLYN     NY, REF NO 2xxx4671G01HBB6EG, TRAN CD 253 SIC CD 5719",MISC
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841H0056JWMV, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"MAYSVILLE, NEW YORK     NY, REF NO 7xxx7541G5DT3LD2N, TRAN CD 253 SIC CD 5812",ENTERTAINMENT
"LYFT   *RIDE SAT 6PM, xxxxxx0278   CA, REF NO 5xxx9501FJHMH1B6P, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"CAFE' xxx     xxxx2453, NEW YORK     NY, REF NO 0xxx0191FGVHMV5A4, TRAN CD 253 SIC CD 5814",MISC
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191FGVGS5AN8, TRAN CD 253 SIC CD 5814",MISC
"RIDESHARE BENEFIT, , REF NO Fxxx0001J000R2999, TRAN CD 271 SIC CD 0012",MISC
"RIDESHARE BENEFIT, , REF NO Fxxx0001J000R2999, TRAN CD 271 SIC CD 0012",MISC
"LYFT   *RIDE SUN 2PM, xxxxxx0278   CA, REF NO 5xxx9501HJHPN9RF6, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841J005X2QW8, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"PAYMENT TO VENMO-PAYMENT, YPExx9451, SYSTEM GENERATED 2xxx-x2-19T00:00:00.000Z",TRANSFER
"APL*ITUNES.COM/BILL, xxx-xxx-7753 CA, REF NO 5xxx2861J2XT3TQVD, TRAN CD 253 SIC CD 5734",TRANSFER
"SQU*SQ *METRO LOBBY ST, NEW YORK     NY, REF NO 5xxx2861J2XTWKN16, TRAN CD 253 SIC CD 5499",MISC
"LYFT   *RIDE TUE 6PM, xxxxxx0278   CA, REF NO 5xxx9501KJHT7106H, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *CANCEL FEE, xxxxxx0278   CA, REF NO 5xxx9501KJHSD5156, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"NYCTAXI3E65, NEW YORK     NY, REF NO 0xxx0191K2KV0TVVA, TRAN CD 253 SIC CD 4121",MISC
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191KGVGS1QDV, TRAN CD 253 SIC CD 5814",MISC
"PAYMENT TO VENMO-PAYMENT, YPEPx3271, SYSTEM GENERATED 2xxx-x2-21T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPEPx3270, SYSTEM GENERATED 2xxx-x2-21T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPEPx3269, SYSTEM GENERATED 2xxx-x2-21T00:00:00.000Z",TRANSFER
"DEPOSIT FROM SG AMERICAS,            SECU-DIRECT PAY, YPEPx6766, SYSTEM GENERATED 2xxx-x2-21T00:00:00.000Z",INCOME
"DEPOSIT FROM SOCIETE,            GENERALE-DIRECT DEP, YPEPx6765, SYSTEM GENERATED 2xxx-x2-21T00:00:00.000Z",MISC
"ZIPCAR INC., xxxxxx7227   MA, REF NO 5xxx3521M5SFMQH4T, TRAN CD 253 SIC CD 4789",LIVING-EXPENSES
"ALAMO CITY POINT RETAI, xxx-xxx-7060 NY, REF NO 0xxx6841MEHTMXDLY, TRAN CD 253 SIC CD 7832",MISC
"HAPPY ENDINGS, NEW YORK     NY, REF NO 7xxx7541L5EKXY88Q, TRAN CD 253 SIC CD 5812",ENTERTAINMENT
"LYFT   *RIDE WED 10PM, xxxxxx0278   CA, REF NO 5xxx9501LJHSMFNQ2, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE WED 7PM, xxxxxx0278   CA, REF NO 5xxx9501LJHSK6GGY, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"PRET A MANGER 021, NEW YORK     NY, REF NO 5xxx3521LLAV21A2B, TRAN CD 253 SIC CD 5814",MISC
"CAFE' xxx     xxxx2453, NEW YORK     NY, REF NO 0xxx0191LGVGT9PN1, TRAN CD 253 SIC CD 5814",MISC
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841N006DMGB5, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"SEAMLSSMANHATTAN3DECK, xxxxxx1020   NY, REF NO 5xxx9501MLWQTKNLM, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"SQU*SQ *METRO LOBBY ST, NEW YORK     NY, REF NO 5xxx2861M5SK2ZVQ5, TRAN CD 253 SIC CD 5499",MISC
"SQ *SQ *HONEST CHOPS B, NEW YORK     NY, REF NO 5xxx2861M5SM0QWA4, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *RIDE WED 11PM, xxxxxx0278   CA, REF NO 5xxx9501MJHVXJHF7, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"QUIP NYC INC, xxxxxx7847   NY, REF NO 5xxx9501PJHYVDDVL, TRAN CD 253 SIC CD 7298",LIVING-EXPENSES
"LYFT   *RIDE SAT 8PM, xxxxxx0278   CA, REF NO 5xxx9501PJHZ0MDBH, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"LYFT   *RIDE SUN 12PM, xxxxxx0278   CA, REF NO 5xxx9501PJHZ8JWAD, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"NETFLIX.COM, NETFLIX.COM  CA, REF NO 5xxx2861P5SYXESYL, TRAN CD 253 SIC CD 4899",SUBSCRIPTION
"BROOKLYN HARVEST MAR, BROOKLYN     NY, REF NO 0xxx0481NLYJBZYHJ, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"ALAMO CITY POINT REST, BROOKLYN     NY, REF NO 0xxx6841P8PJLJ2JK, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *RIDE SAT 5PM, xxxxxx0278   CA, REF NO 5xxx9501PJHYBT08J, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191NGVGSDBP5, TRAN CD 253 SIC CD 5814",MISC
"CAFE' xxx     xxxx2453, NEW YORK     NY, REF NO 0xxx0191NGVGTJ5YH, TRAN CD 253 SIC CD 5814",MISC
"NEXT CLEANERS, KEARNY       NJ, REF NO 5xxx1351NQJSQR2E7, TRAN CD 253 SIC CD 7216",LIVING-EXPENSES
"PAYMENT TO VENMO-PAYMENT, YPExx9982, SYSTEM GENERATED 2xxx-x2-25T00:00:00.000Z",TRANSFER
"PAYMENT TO VENMO-PAYMENT, YPExx9981, SYSTEM GENERATED 2xxx-x2-25T00:00:00.000Z",TRANSFER
"SEAMLSSINDIANKITCHEN, xxxxxx1020   NY, REF NO 5xxx9501RLVWLVJ20, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"LYFT   *RIDE SUN 3PM, xxxxxx0278   CA, REF NO 5xxx9501RJJ0HSLM6, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"SPOTIFY USA, NEW YORK     NY, REF NO 1xxx0211R9F208A08, TRAN CD 253 SIC CD 4899",MISC
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841T005WN197, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"WHOLEFDS WBG#x0487, BROOKLYN     NY, REF NO 0xxx6841Sxx6054MV, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"SQ *SQ *MILDRED NEW YO, NEW YORK     NY, REF NO 5xxx2861V5ST8ZNMY, TRAN CD 253 SIC CD 7230",LIFESTYLE
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191SGVSL26HG, TRAN CD 253 SIC CD 5814",MISC
"ONLINE TRANSFER TO,            CARD xxxx xxxx xxxx 3038,            ON 02/28/2019,            HIB- 3xxxx2722XUGP3DLDXE, IBxxx9335, INTERNET BANKING 2xxx-x2-28T00:00:00.000Z",MISC
"PAYMENT TO VENMO-PAYMENT, YPExx4747, SYSTEM GENERATED 2xxx-x2-28T00:00:00.000Z",TRANSFER
INTEREST EARNED CASH,MISC
REINVESTMENT CASH,INVESTMENTS
"PAYMENT - THANK YOU, , REF NO 8xxx5311WEHN64Z8Z, TRAN CD 271 SIC CD 6010",TRANSFER
"SQ *SQ *OVENLY WILLIAM, BROOKLYN     NY, REF NO 5xxx2861W5V1DY1FN, TRAN CD 253 SIC CD 5499",MISC
"VERIZON*RECURRING PAY, 800-VERIZON  FL, REF NO 5xxx2861V5SXV1PRD, TRAN CD 253 SIC CD 4899",LIVING-EXPENSES
"MTA*METROCARD MACHINE, NEW YORK     NY, REF NO 5xxx2861V5SVL0X3D, TRAN CD 253 SIC CD 4111",MISC
"MTA*METROCARD MACHINE, NEW YORK     NY, REF NO 5xxx2861V5SVKM8H5, TRAN CD 253 SIC CD 4111",MISC
"CAFE' xxx     xxxx2453, NEW YORK     NY, REF NO 0xxx0191VGVHZQBQA, TRAN CD 253 SIC CD 5814",MISC
"TRADER PANTRY xxxx2461, NEW YORK     NY, REF NO 0xxx0191VGVHD0WAF, TRAN CD 253 SIC CD 5814",MISC
"ONLINE TRANSFER FROM,            SAV xxxxx1063,            ON 03/01/2019,            HIB- 1xxxx6742XUHGRVYD2H, IBxxx9207, INTERNET BANKING 2xxx-x3-01T00:00:00.000Z",TRANSFER
"DEPOSIT FROM,            VENMO-CASHOUT, YPEPx0131, SYSTEM GENERATED 2xxx-x3-01T00:00:00.000Z",TRANSFER
"ONLINE TRANSFER TO,            CHK xxxxx8911,            ON 03/01/2019,            HIB- 1xxxx6742XUHGRVYD2H, IBxxx9207, INTERNET BANKING 2xxx-x3-01T00:00:00.000Z",TRANSFER
DIVIDEND RECEIVED ENBRIDGE INC COM ISIN #CAx9250N1050 SED,INVESTMENTS
FOREIGN TAX PAID ENBRIDGE INC COM ISIN #CAx9250N1050 SED,INVESTMENTS
"BOBBY VANS STEAKHOUSE, NEW YORK     NY, REF NO 0xxx4611X00E6HBR3, TRAN CD 253 SIC CD 5812",MISC
"SEAMLSSMANHATTAN3DECK, xxxxxx1020   NY, REF NO 5xxx9501WLRJVLWD0, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"20 NORTH 5TH STREET DE, BROOKLYN     NY, REF NO 8xxx8141WWGNY9RAG, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"PUBLIX SUPERMARKETS #1, KEY WEST     FL, REF NO 0xxx6841Z008KGPTF, TRAN CD 253 SIC CD 5411",LIVING-EXPENSES
"ZIPCAR INC., xxxxxx7227   MA, REF NO 5xxx3521Z5V5415VL, TRAN CD 253 SIC CD 4789",LIVING-EXPENSES
"SEAMLSSJUNIPER, xxxxxx1020   NY, REF NO 5xxx9501YLWH3KK1N, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"UBER TECHNOLOGIES INC, xxx-xxx-1039 CA, REF NO 5xxx2861Y5SS1TZG7, TRAN CD 253 SIC CD 4121",LIVING-EXPENSES
"WALGREENS #x1481, FLORIDA CITY FL, REF NO 0xxx6841Y008TELB7, TRAN CD 253 SIC CD 5912",LIVING-EXPENSES
"HUDSONNEWS  ST26, FLUSHING     NY, REF NO 5xxx0201YRQEBB52D, TRAN CD 253 SIC CD 5994",LIVING-EXPENSES
